2;industrial_complex;3027.00;9.50;1638.00;6.18;0
2;industrial_complex;3029.00;9.50;1634.00;4.02;0
2;industrial_complex;3018.00;9.50;1646.00;0.41;0
2;industrial_complex;3010.00;9.50;1652.00;3.07;0
2;air_base;3019.00;9.50;1638.00;6.09;0
2;naval_base;3031.00;9.50;1627.00;0.20;1452
2;naval_base;2999.00;9.50;1645.00;-0.79;5656
2;naval_base;3023.00;9.50;1628.00;0.38;1452
2;naval_base;3000.00;9.50;1643.00;-1.33;5656
2;naval_base;3012.00;9.50;1632.00;-0.67;5656
2;bunker;3012.00;9.50;1643.00;3.58;0
2;bunker;3021.00;9.50;1645.00;5.14;0
2;bunker;3005.00;9.50;1651.00;1.52;0
2;bunker;3010.00;9.50;1638.00;4.19;0
2;bunker;3025.00;9.50;1640.00;2.03;0
2;bunker;3031.00;9.50;1634.00;5.05;0
2;bunker;3013.00;9.50;1634.00;6.25;0
2;coastal_bunker;3019.00;9.50;1629.00;-0.93;0
2;coastal_bunker;3008.00;9.50;1636.00;-0.67;0
2;coastal_bunker;2996.00;9.50;1648.00;-1.25;0
2;coastal_bunker;3005.00;9.50;1640.00;-1.33;0
2;coastal_bunker;3030.00;9.50;1627.00;0.20;0
2;dockyard;3003.00;9.50;1642.00;-1.33;0
2;anti_air_building;3028.00;9.50;1634.00;0.48;0
2;anti_air_building;3019.00;9.50;1645.00;3.14;0
2;anti_air_building;3010.00;9.50;1652.00;5.81;0
2;synthetic_refinery;3019.00;9.50;1638.00;2.54;0
2;fuel_silo;3014.00;9.50;1632.00;5.21;0
2;radar_station;3015.00;9.50;1643.00;3.58;0
2;rocket_site;2999.00;9.50;1650.00;4.25;0
2;nuclear_reactor;3016.00;9.50;1647.00;0.99;0
3;arms_factory;2928.00;9.50;1730.00;3.51;0
3;arms_factory;2940.00;9.50;1725.00;1.35;0
3;arms_factory;2928.00;9.50;1735.00;1.46;0
3;arms_factory;2934.00;9.50;1739.00;5.58;0
3;arms_factory;2936.00;9.50;1718.00;1.96;0
3;arms_factory;2916.00;9.50;1725.00;6.08;0
3;industrial_complex;2928.00;9.50;1739.00;6.18;0
3;industrial_complex;2938.00;9.50;1727.00;4.02;0
3;industrial_complex;2930.00;9.50;1716.00;0.41;0
3;industrial_complex;2923.00;9.50;1726.00;3.07;0
3;industrial_complex;2939.00;9.50;1722.00;6.09;0
3;industrial_complex;2931.00;9.50;1732.00;2.47;0
3;air_base;2936.00;9.50;1716.00;5.13;0
3;bunker;2927.00;9.50;1733.00;1.52;0
3;bunker;2944.00;9.50;1737.00;4.54;0
3;bunker;2919.00;9.50;1730.00;5.74;0
3;bunker;2941.00;9.50;1725.00;3.58;0
3;bunker;2936.00;9.50;1728.00;5.14;0
3;bunker;2926.00;9.50;1716.00;1.52;0
3;bunker;2932.00;9.50;1737.00;4.19;0
3;bunker;2922.00;9.50;1735.00;2.03;0
3;bunker;2929.00;9.50;1741.00;5.05;0
3;bunker;2933.00;9.50;1738.00;6.25;0
3;bunker;2931.00;9.50;1722.00;4.09;0
3;anti_air_building;2926.00;9.50;1724.00;0.47;0
3;anti_air_building;2934.00;9.50;1720.00;2.04;0
3;anti_air_building;2933.00;9.50;1731.00;4.70;0
3;synthetic_refinery;2926.00;9.50;1742.00;2.54;0
3;fuel_silo;2924.00;9.50;1732.00;3.74;0
3;radar_station;2928.00;9.50;1729.00;2.16;0
3;rocket_site;2918.00;9.50;1727.00;3.14;0
3;nuclear_reactor;2937.00;9.50;1724.00;5.81;0
4;arms_factory;3053.00;9.50;1737.00;1.46;0
4;arms_factory;3054.00;9.50;1735.00;5.58;0
4;arms_factory;3059.00;9.50;1741.00;1.96;0
4;arms_factory;3066.00;9.50;1746.00;6.08;0
4;arms_factory;3061.00;9.50;1746.00;6.18;0
4;arms_factory;3051.00;9.50;1742.00;4.02;0
4;industrial_complex;3075.00;9.50;1763.00;0.41;0
4;industrial_complex;3071.00;9.50;1740.00;3.07;0
4;industrial_complex;3062.00;9.50;1756.00;6.09;0
4;industrial_complex;3055.00;9.50;1737.00;2.47;0
4;industrial_complex;3061.00;9.50;1761.00;5.13;0
4;industrial_complex;3060.00;9.50;1741.00;1.52;0
4;air_base;3067.00;9.50;1746.00;4.54;0
4;bunker;3056.00;9.50;1747.00;5.74;0
4;bunker;3072.00;9.50;1750.00;3.58;0
4;bunker;3067.00;9.50;1766.00;5.14;0
4;bunker;3071.00;9.50;1750.00;1.52;0
4;bunker;3070.00;9.50;1755.00;4.19;0
4;bunker;3058.00;9.50;1754.00;2.03;0
4;bunker;3078.00;9.50;1764.00;5.05;0
4;bunker;3076.00;9.50;1759.00;6.25;0
4;bunker;3068.00;9.50;1738.00;4.09;0
4;bunker;3058.00;9.50;1729.00;0.47;0
4;bunker;3071.00;9.50;1756.00;2.04;0
4;bunker;3054.00;9.50;1745.00;4.70;0
4;bunker;3050.00;9.50;1737.00;2.54;0
4;anti_air_building;3065.00;9.50;1756.00;3.74;0
4;anti_air_building;3074.00;9.50;1751.00;0.48;0
4;anti_air_building;3064.00;9.50;1761.00;3.14;0
4;synthetic_refinery;3058.00;9.50;1750.00;5.81;0
4;fuel_silo;3077.00;9.50;1760.00;2.54;0
4;radar_station;3065.00;9.50;1748.00;0.63;0
4;rocket_site;3068.00;9.50;1764.00;1.59;0
4;nuclear_reactor;3073.00;9.50;1757.00;4.25;0
5;arms_factory;3150.00;9.50;1877.00;1.96;0
5;arms_factory;3135.00;9.50;1873.00;6.08;0
5;arms_factory;3151.00;9.50;1872.00;6.18;0
5;arms_factory;3146.00;9.50;1879.00;4.02;0
5;arms_factory;3159.00;9.50;1875.00;0.41;0
5;arms_factory;3145.00;9.50;1874.00;3.07;0
5;industrial_complex;3159.00;9.50;1878.00;6.09;0
5;industrial_complex;3121.00;9.50;1872.00;2.47;0
5;industrial_complex;3163.00;9.50;1872.00;5.13;0
5;industrial_complex;3120.00;9.50;1868.00;1.52;0
5;industrial_complex;3139.00;9.50;1879.00;4.54;0
5;industrial_complex;3154.00;9.50;1879.00;5.74;0
5;air_base;3133.00;9.50;1875.00;3.58;0
5;naval_base;3122.00;9.50;1880.00;-2.11;2309
5;naval_base;3119.00;9.50;1879.00;-3.46;2309
5;bunker;3128.00;9.50;1864.00;4.19;0
5;bunker;3160.00;9.50;1874.00;2.03;0
5;bunker;3134.00;9.50;1871.00;5.05;0
5;bunker;3152.00;9.50;1872.00;6.25;0
5;bunker;3128.00;9.50;1870.00;4.09;0
5;bunker;3154.00;9.50;1868.00;0.47;0
5;bunker;3149.00;9.50;1869.00;2.04;0
5;bunker;3130.00;9.50;1876.00;4.70;0
5;bunker;3138.00;9.50;1861.00;2.54;0
5;bunker;3153.00;9.50;1866.00;3.74;0
5;bunker;3113.00;9.50;1869.00;0.48;0
5;coastal_bunker;3124.00;9.50;1881.00;-2.11;0
5;coastal_bunker;3119.00;9.50;1879.00;-3.46;0
5;dockyard;3124.00;9.50;1882.00;-2.11;0
5;anti_air_building;3136.00;9.50;1866.00;5.21;0
5;anti_air_building;3155.00;9.50;1875.00;1.59;0
5;anti_air_building;3141.00;9.50;1875.00;4.25;0
5;synthetic_refinery;3168.00;9.50;1873.00;0.99;0
5;fuel_silo;3148.00;9.50;1877.00;3.66;0
5;radar_station;3141.00;9.50;1870.00;0.94;0
5;rocket_site;3149.00;9.50;1872.00;2.70;0
5;nuclear_reactor;3123.00;9.50;1879.00;5.72;0
6;arms_factory;2858.00;9.50;1812.00;6.18;0
6;arms_factory;2868.00;9.50;1809.00;4.02;0
6;arms_factory;2894.00;9.50;1817.00;0.41;0
6;arms_factory;2865.00;9.50;1813.00;3.07;0
6;arms_factory;2861.00;9.50;1810.00;6.09;0
6;arms_factory;2888.00;9.50;1813.00;2.47;0
6;industrial_complex;2875.00;9.50;1815.00;5.13;0
6;industrial_complex;2870.00;9.50;1805.00;1.52;0
6;industrial_complex;2880.00;9.50;1809.00;4.54;0
6;industrial_complex;2863.00;9.50;1813.00;5.74;0
6;industrial_complex;2870.00;9.50;1810.00;3.58;0
6;industrial_complex;2886.00;9.50;1812.00;5.14;0
6;air_base;2866.00;9.50;1814.00;1.52;0
6;naval_base;2864.00;9.50;1818.00;-2.11;8621
6;naval_base;2858.00;9.50;1815.00;-2.68;8621
6;naval_base;2882.00;9.50;1819.00;-3.14;8621
6;naval_base;2884.00;9.50;1820.00;-1.98;8621
6;bunker;2884.00;9.50;1810.00;4.09;0
6;bunker;2886.00;9.50;1815.00;0.47;0
6;bunker;2867.00;9.50;1814.00;2.04;0
6;bunker;2903.00;9.50;1813.00;4.70;0
6;bunker;2862.00;9.50;1810.00;2.54;0
6;bunker;2890.00;9.50;1814.00;3.74;0
6;bunker;2887.00;9.50;1818.00;0.48;0
6;bunker;2871.00;9.50;1810.00;3.14;0
6;coastal_bunker;2884.00;9.50;1819.00;-3.14;0
6;coastal_bunker;2860.00;9.50;1816.00;-2.68;0
6;coastal_bunker;2867.00;9.50;1819.00;-2.11;0
6;coastal_bunker;2884.00;9.50;1821.00;-1.98;0
6;dockyard;2865.00;9.50;1819.00;-2.11;0
6;anti_air_building;2891.00;9.50;1816.00;0.99;0
6;anti_air_building;2885.00;9.50;1816.00;3.66;0
6;anti_air_building;2874.00;9.50;1811.00;0.04;0
6;synthetic_refinery;2893.00;9.50;1811.00;2.70;0
6;fuel_silo;2877.00;9.50;1814.00;5.72;0
6;radar_station;2882.00;9.50;1812.00;3.12;0
6;rocket_site;2883.00;9.50;1807.00;4.76;0
6;nuclear_reactor;2879.00;9.50;1814.00;2.61;0
7;arms_factory;2890.00;9.50;1836.00;0.41;0
7;arms_factory;2887.00;9.50;1828.00;3.07;0
7;arms_factory;2891.00;9.50;1843.00;6.09;0
7;arms_factory;2890.00;9.50;1844.00;2.47;0
7;arms_factory;2894.00;9.50;1830.00;5.13;0
7;arms_factory;2891.00;9.50;1831.00;1.52;0
7;industrial_complex;2894.00;9.50;1837.00;4.54;0
7;industrial_complex;2892.00;9.50;1850.00;5.74;0
7;industrial_complex;2891.00;9.50;1839.00;3.58;0
7;industrial_complex;2883.00;9.50;1831.00;5.14;0
7;industrial_complex;2886.00;9.50;1829.00;1.52;0
7;industrial_complex;2891.00;9.50;1835.00;4.19;0
7;air_base;2892.00;9.50;1835.00;2.03;0
7;naval_base;2887.00;9.50;1841.00;-2.68;2775
7;naval_base;2879.00;9.50;1831.00;-1.37;8621
7;naval_base;2890.00;9.50;1853.00;-2.21;2775
7;naval_base;2880.00;9.50;1827.00;-1.48;8621
7;bunker;2891.00;9.50;1843.00;2.04;0
7;bunker;2893.00;9.50;1828.00;4.70;0
7;bunker;2892.00;9.50;1837.00;2.54;0
7;bunker;2884.00;9.50;1830.00;3.74;0
7;bunker;2891.00;9.50;1849.00;0.48;0
7;coastal_bunker;2900.00;9.50;1861.00;-2.94;0
7;coastal_bunker;2879.00;9.50;1831.00;-1.37;0
7;coastal_bunker;2888.00;9.50;1844.00;-2.68;0
7;coastal_bunker;2879.00;9.50;1828.00;-1.48;0
7;dockyard;2881.00;9.50;1827.00;-1.48;0
7;anti_air_building;2886.00;9.50;1834.00;4.25;0
7;anti_air_building;2893.00;9.50;1842.00;0.99;0
7;anti_air_building;2891.00;9.50;1848.00;3.66;0
7;synthetic_refinery;2892.00;9.50;1848.00;0.04;0
7;fuel_silo;2885.00;9.50;1832.00;2.70;0
7;radar_station;2892.00;9.50;1844.00;0.18;0
7;rocket_site;2892.00;9.50;1828.00;0.64;0
7;nuclear_reactor;2893.00;9.50;1845.00;4.76;0
8;arms_factory;2910.00;9.50;1784.00;6.09;0
8;arms_factory;2912.00;9.50;1784.00;2.47;0
8;arms_factory;2909.00;9.50;1793.00;5.13;0
8;arms_factory;2910.00;9.50;1783.00;1.52;0
8;arms_factory;2909.00;9.50;1793.00;4.54;0
8;arms_factory;2908.00;9.50;1792.00;5.74;0
8;industrial_complex;2910.00;9.50;1791.00;3.58;0
8;industrial_complex;2909.00;9.50;1791.00;5.14;0
8;industrial_complex;2910.00;9.50;1790.00;1.52;0
8;industrial_complex;2909.00;9.50;1790.00;4.19;0
8;industrial_complex;2910.00;9.50;1790.00;2.03;0
8;industrial_complex;2910.00;9.50;1789.00;5.05;0
8;air_base;2910.00;9.50;1789.00;6.25;0
8;bunker;2911.00;9.50;1789.00;4.09;0
8;anti_air_building;2912.00;9.50;1788.00;0.47;0
8;anti_air_building;2907.00;9.50;1789.00;2.04;0
8;anti_air_building;2907.00;9.50;1789.00;4.70;0
8;synthetic_refinery;2908.00;9.50;1788.00;2.54;0
8;fuel_silo;2909.00;9.50;1788.00;3.74;0
8;radar_station;2911.00;9.50;1789.00;2.16;0
8;rocket_site;2913.00;9.50;1787.00;3.14;0
8;nuclear_reactor;2912.00;9.50;1787.00;5.81;0
9;arms_factory;3036.00;9.50;1786.00;5.13;0
9;arms_factory;3027.00;9.50;1779.00;1.52;0
9;arms_factory;3069.00;9.50;1798.00;4.54;0
9;arms_factory;3044.00;9.50;1780.00;5.74;0
9;arms_factory;3044.00;9.50;1774.00;3.58;0
9;arms_factory;3032.00;9.50;1792.00;5.14;0
9;industrial_complex;3034.00;9.50;1800.00;1.52;0
9;industrial_complex;3064.00;9.50;1797.00;4.19;0
9;industrial_complex;3052.00;9.50;1783.00;2.03;0
9;industrial_complex;3041.00;9.50;1773.00;5.05;0
9;industrial_complex;3039.00;9.50;1790.00;6.25;0
9;industrial_complex;3029.00;9.50;1782.00;4.09;0
9;air_base;3059.00;9.50;1796.00;0.47;0
9;bunker;3050.00;9.50;1782.00;2.04;0
9;bunker;3056.00;9.50;1791.00;4.70;0
9;bunker;3036.00;9.50;1776.00;2.54;0
9;bunker;3029.00;9.50;1777.00;3.74;0
9;bunker;3067.00;9.50;1789.00;0.48;0
9;bunker;3057.00;9.50;1797.00;3.14;0
9;bunker;3033.00;9.50;1795.00;5.81;0
9;bunker;3056.00;9.50;1803.00;2.54;0
9;bunker;3065.00;9.50;1797.00;5.21;0
9;bunker;3047.00;9.50;1789.00;1.59;0
9;bunker;3037.00;9.50;1787.00;4.25;0
9;bunker;3059.00;9.50;1793.00;0.99;0
9;bunker;3043.00;9.50;1794.00;3.66;0
9;bunker;3029.00;9.50;1790.00;0.04;0
9;anti_air_building;3065.00;9.50;1797.00;2.70;0
9;anti_air_building;3053.00;9.50;1783.00;5.72;0
9;anti_air_building;3031.00;9.50;1779.00;0.64;0
9;synthetic_refinery;3031.00;9.50;1791.00;4.76;0
9;fuel_silo;3030.00;9.50;1782.00;2.61;0
9;radar_station;3046.00;9.50;1788.00;5.28;0
9;rocket_site;3052.00;9.50;1782.00;0.55;0
9;nuclear_reactor;3036.00;9.50;1777.00;3.21;0
10;arms_factory;3166.00;9.50;1841.00;4.54;0
10;arms_factory;3164.00;9.50;1840.00;5.74;0
10;arms_factory;3132.00;9.50;1835.00;3.58;0
10;arms_factory;3140.00;9.50;1839.00;5.14;0
10;arms_factory;3144.00;9.50;1837.00;1.52;0
10;arms_factory;3146.00;9.50;1839.00;4.19;0
10;industrial_complex;3127.00;9.50;1820.00;2.03;0
10;industrial_complex;3157.00;9.50;1836.00;5.05;0
10;industrial_complex;3130.00;9.50;1832.00;6.25;0
10;industrial_complex;3133.00;9.50;1835.00;4.09;0
10;industrial_complex;3137.00;9.50;1833.00;0.47;0
10;industrial_complex;3144.00;9.50;1837.00;2.04;0
10;air_base;3147.00;9.50;1839.00;4.70;0
10;bunker;3146.00;9.50;1832.00;2.54;0
10;bunker;3132.00;9.50;1824.00;3.74;0
10;bunker;3158.00;9.50;1842.00;0.48;0
10;bunker;3132.00;9.50;1832.00;3.14;0
10;bunker;3151.00;9.50;1837.00;5.81;0
10;bunker;3135.00;9.50;1836.00;2.54;0
10;bunker;3147.00;9.50;1825.00;5.21;0
10;bunker;3144.00;9.50;1836.00;1.59;0
10;bunker;3137.00;9.50;1822.00;4.25;0
10;anti_air_building;3125.00;9.50;1826.00;0.99;0
10;anti_air_building;3126.00;9.50;1825.00;3.66;0
10;anti_air_building;3139.00;9.50;1833.00;0.04;0
10;synthetic_refinery;3159.00;9.50;1844.00;2.70;0
10;fuel_silo;3134.00;9.50;1825.00;5.72;0
10;radar_station;3144.00;9.50;1834.00;3.12;0
10;rocket_site;3150.00;9.50;1824.00;4.76;0
10;nuclear_reactor;3125.00;9.50;1827.00;2.61;0
11;arms_factory;3197.00;9.50;1904.00;3.58;0
11;arms_factory;3210.00;9.50;1906.00;5.14;0
11;arms_factory;3208.00;9.50;1913.00;1.52;0
11;arms_factory;3220.00;9.50;1914.00;4.19;0
11;arms_factory;3190.00;9.50;1896.00;2.03;0
11;arms_factory;3207.00;9.50;1909.00;5.05;0
11;industrial_complex;3192.00;9.50;1887.00;6.25;0
11;industrial_complex;3199.00;9.50;1895.00;4.09;0
11;industrial_complex;3181.00;9.50;1889.00;0.47;0
11;industrial_complex;3199.00;9.50;1902.00;2.04;0
11;industrial_complex;3214.00;9.50;1904.00;4.70;0
11;industrial_complex;3209.00;9.50;1914.00;2.54;0
11;air_base;3219.00;9.50;1911.00;3.74;0
11;bunker;3192.00;9.50;1898.00;0.48;0
11;bunker;3204.00;9.50;1920.00;3.14;0
11;bunker;3207.00;9.50;1913.00;5.81;0
11;bunker;3196.00;9.50;1897.00;2.54;0
11;bunker;3185.00;9.50;1891.00;5.21;0
11;bunker;3204.00;9.50;1909.00;1.59;0
11;bunker;3202.00;9.50;1898.00;4.25;0
11;bunker;3179.00;9.50;1890.00;0.99;0
11;bunker;3207.00;9.50;1903.00;3.66;0
11;bunker;3191.00;9.50;1878.00;0.04;0
11;bunker;3174.00;9.50;1885.00;2.70;0
11;bunker;3194.00;9.50;1884.00;5.72;0
11;bunker;3218.00;9.50;1907.00;0.64;0
11;anti_air_building;3185.00;9.50;1888.00;4.76;0
11;anti_air_building;3192.00;9.50;1902.00;2.61;0
11;anti_air_building;3218.00;9.50;1903.00;2.71;0
11;synthetic_refinery;3210.00;9.50;1910.00;0.55;0
11;fuel_silo;3221.00;9.50;1910.00;3.21;0
11;radar_station;3198.00;9.50;1899.00;6.00;0
11;rocket_site;3207.00;9.50;1907.00;1.16;0
11;nuclear_reactor;3190.00;9.50;1881.00;5.28;0
12;arms_factory;3239.00;9.50;1926.00;1.52;0
12;arms_factory;3224.00;9.50;1942.00;4.19;0
12;arms_factory;3229.00;9.50;1945.00;2.03;0
12;arms_factory;3227.00;9.50;1922.00;5.05;0
12;arms_factory;3245.00;9.50;1925.00;6.25;0
12;arms_factory;3240.00;9.50;1928.00;4.09;0
12;industrial_complex;3198.00;9.50;1937.00;0.47;0
12;industrial_complex;3208.00;9.50;1951.00;2.04;0
12;industrial_complex;3227.00;9.50;1926.00;4.70;0
12;industrial_complex;3224.00;9.50;1936.00;2.54;0
12;industrial_complex;3233.00;9.50;1938.00;3.74;0
12;industrial_complex;3213.00;9.50;1949.00;0.48;0
12;air_base;3238.00;9.50;1918.00;3.14;0
12;naval_base;3196.00;9.50;1954.00;-1.57;1885
12;naval_base;3196.00;9.50;1941.00;-1.98;1885
12;naval_base;3195.00;9.50;1941.00;-2.36;1885
12;bunker;3237.00;9.50;1917.00;1.59;0
12;bunker;3207.00;9.50;1953.00;4.25;0
12;bunker;3235.00;9.50;1937.00;0.99;0
12;bunker;3206.00;9.50;1932.00;3.66;0
12;bunker;3200.00;9.50;1956.00;0.04;0
12;bunker;3248.00;9.50;1942.00;2.70;0
12;bunker;3251.00;9.50;1919.00;5.72;0
12;bunker;3245.00;9.50;1935.00;0.64;0
12;bunker;3215.00;9.50;1944.00;4.76;0
12;bunker;3223.00;9.50;1916.00;2.61;0
12;bunker;3219.00;9.50;1953.00;2.71;0
12;bunker;3196.00;9.50;1939.00;0.55;0
12;bunker;3230.00;9.50;1928.00;3.21;0
12;bunker;3235.00;9.50;1923.00;4.77;0
12;bunker;3234.00;9.50;1916.00;1.16;0
12;bunker;3207.00;9.50;1939.00;5.28;0
12;bunker;3232.00;9.50;1947.00;0.20;0
12;bunker;3208.00;9.50;1922.00;3.22;0
12;bunker;3242.00;9.50;1945.00;5.88;0
12;coastal_bunker;3196.00;9.50;1954.00;-1.57;0
12;coastal_bunker;3196.00;9.50;1941.00;-1.98;0
12;coastal_bunker;3195.00;9.50;1941.00;-2.36;0
12;dockyard;3192.00;9.50;1938.00;-2.36;0
12;anti_air_building;3219.00;9.50;1954.00;0.71;0
12;anti_air_building;3211.00;9.50;1946.00;4.83;0
12;anti_air_building;3253.00;9.50;1926.00;0.11;0
12;synthetic_refinery;3205.00;9.50;1950.00;2.78;0
12;fuel_silo;3243.00;9.50;1936.00;5.44;0
12;radar_station;3225.00;9.50;1935.00;2.84;0
12;rocket_site;3232.00;9.50;1930.00;3.38;0
12;nuclear_reactor;3237.00;9.50;1944.00;1.22;0
13;arms_factory;3203.00;9.50;1984.00;2.03;0
13;arms_factory;3203.00;9.50;1962.00;5.05;0
13;arms_factory;3209.00;9.50;1988.00;6.25;0
13;arms_factory;3214.00;9.50;1981.00;4.09;0
13;arms_factory;3194.00;9.50;1982.00;0.47;0
13;arms_factory;3188.00;9.50;1970.00;2.04;0
13;industrial_complex;3214.00;9.50;1969.00;4.70;0
13;industrial_complex;3225.00;9.50;1984.00;2.54;0
13;industrial_complex;3190.00;9.50;1976.00;3.74;0
13;industrial_complex;3206.00;9.50;1973.00;0.48;0
13;industrial_complex;3222.00;9.50;1991.00;3.14;0
13;industrial_complex;3199.00;9.50;1986.00;5.81;0
13;air_base;3175.00;9.50;1970.00;2.54;0
13;naval_base;3211.00;9.50;1992.00;-2.50;1660
13;naval_base;3192.00;9.50;1966.00;-0.46;1885
13;naval_base;3167.00;9.50;1972.00;-1.41;2107
13;naval_base;3172.00;9.50;1977.00;0.79;1885
13;naval_base;3187.00;9.50;1977.00;-1.25;1885
13;naval_base;3200.00;9.50;1966.00;-1.37;1885
13;naval_base;3179.00;9.50;1981.00;-2.16;1660
13;naval_base;3204.00;9.50;1991.00;-3.14;1660
13;naval_base;3229.00;9.50;1993.00;-3.31;1434
13;bunker;3204.00;9.50;1973.00;4.76;0
13;bunker;3203.00;9.50;1965.00;2.61;0
13;bunker;3210.00;9.50;1976.00;2.71;0
13;bunker;3195.00;9.50;1977.00;0.55;0
13;bunker;3223.00;9.50;1981.00;3.21;0
13;bunker;3172.00;9.50;1968.00;4.77;0
13;bunker;3206.00;9.50;1967.00;1.16;0
13;bunker;3224.00;9.50;1988.00;5.28;0
13;bunker;3187.00;9.50;1971.00;0.20;0
13;bunker;3218.00;9.50;1991.00;3.22;0
13;bunker;3196.00;9.50;1971.00;5.88;0
13;bunker;3201.00;9.50;1986.00;2.26;0
13;bunker;3192.00;9.50;1982.00;0.11;0
13;bunker;3170.00;9.50;1980.00;1.67;0
13;coastal_bunker;3169.00;9.50;1975.00;0.79;0
13;coastal_bunker;3171.00;9.50;1972.00;1.57;0
13;coastal_bunker;3186.00;9.50;1975.00;-1.25;0
13;coastal_bunker;3178.00;9.50;1981.00;-2.16;0
13;coastal_bunker;3220.00;9.50;1993.00;-3.46;0
13;coastal_bunker;3203.00;9.50;1991.00;-3.14;0
13;coastal_bunker;3194.00;9.50;1965.00;-0.46;0
13;coastal_bunker;3222.00;9.50;1994.00;-3.31;0
13;coastal_bunker;3197.00;9.50;1959.00;-1.37;0
13;dockyard;3160.00;9.50;1958.00;-1.41;0
13;anti_air_building;3188.00;9.50;1969.00;5.45;0
13;anti_air_building;3223.00;9.50;1978.00;3.29;0
13;anti_air_building;3196.00;9.50;1985.00;5.95;0
13;synthetic_refinery;3189.00;9.50;1974.00;2.33;0
13;fuel_silo;3211.00;9.50;1966.00;3.89;0
13;radar_station;3195.00;9.50;1976.00;3.08;0
13;rocket_site;3165.00;9.50;1965.00;4.40;0
13;nuclear_reactor;3207.00;9.50;1971.00;0.78;0
14;arms_factory;2767.00;9.50;1765.00;6.25;0
14;arms_factory;2782.00;9.50;1752.00;4.09;0
14;arms_factory;2749.00;9.50;1763.00;0.47;0
14;arms_factory;2761.00;9.50;1759.00;2.04;0
14;arms_factory;2758.00;9.50;1764.00;4.70;0
14;arms_factory;2783.00;9.50;1752.00;2.54;0
14;industrial_complex;2773.00;9.50;1759.00;3.74;0
14;industrial_complex;2789.00;9.50;1763.00;0.48;0
14;industrial_complex;2762.00;9.50;1764.00;3.14;0
14;industrial_complex;2762.00;9.50;1753.00;5.81;0
14;industrial_complex;2745.00;9.50;1762.00;2.54;0
14;industrial_complex;2770.00;9.50;1764.00;5.21;0
14;air_base;2782.00;9.50;1749.00;1.59;0
14;naval_base;2785.00;9.50;1766.00;-3.14;2871
14;naval_base;2765.00;9.50;1748.00;-0.59;8546
14;naval_base;2761.00;9.50;1769.00;-2.55;2381
14;naval_base;2744.00;9.50;1760.00;-0.59;4885
14;naval_base;2773.00;9.50;1746.00;-0.79;8546
14;naval_base;2759.00;9.50;1750.00;0.93;8546
14;naval_base;2782.00;9.50;1764.00;-3.14;2871
14;naval_base;2754.00;9.50;1765.00;-2.98;2381
14;naval_base;2772.00;9.50;1763.00;-3.14;2871
14;bunker;2769.00;9.50;1755.00;2.71;0
14;bunker;2757.00;9.50;1761.00;0.55;0
14;bunker;2747.00;9.50;1763.00;3.21;0
14;bunker;2750.00;9.50;1756.00;4.77;0
14;bunker;2765.00;9.50;1762.00;1.16;0
14;bunker;2784.00;9.50;1759.00;5.28;0
14;bunker;2780.00;9.50;1748.00;0.20;0
14;bunker;2769.00;9.50;1762.00;3.22;0
14;bunker;2766.00;9.50;1767.00;5.88;0
